key,image,base_ground_unique,target_ground_unique,preserved_ground_unique,disappeared_ground_unique,added_ground_unique,base_hall_unique,target_hall_unique,removed_hall_unique,retained_hall_unique,added_hall_unique,ground_disappeared_words,ground_added_words,hall_removed_words,hall_added_words,base_caption,target_caption
500211,COCO_val2014_000000500211.jpg,1,2,1,0,1,0,0,0,0,0,,chair,,,"The image features a large group of umbrellas set up in a row, providing shade for a patio area. The umbrellas are of various sizes and are spread out across the scene. Some umbrellas are placed closer to the foreground, while others are further back, creating a visually appealing arrangement.

In the background, there is a house with a chimney, adding to the overall ambiance of the scene. The umbrellas are placed in front of a building, suggesting that they are part of a patio or outdoor seating area.","The image features a large group of umbrellas lined up outside of a building, likely a restaurant or a hotel. The umbrellas are arranged in a row, providing shade and a welcoming atmosphere for guests. The umbrellas are of various sizes and are placed in a row, creating an organized and visually appealing arrangement.

In addition to the umbrellas, there are several chairs placed around the area, providing seating options for guests. The chairs are scattered throughout the scene, with some chairs placed closer to the umbrellas and others further away."
500703,COCO_val2014_000000500703.jpg,3,3,3,0,0,0,1,0,0,1,,,,backpack,"The image depicts a busy subway station with a train on the tracks, surrounded by a crowd of people waiting to board. There are at least 13 people visible in the scene, some standing closer to the train while others are further away. 

A few individuals are carrying handbags, with three handbags visible in the scene. One handbag is located near the center of the image, another is closer to the right side, and the third is near the bottom right corner. The people are waiting patiently for the train to come to a stop, preparing to board and continue their journey.","The image depicts a busy subway station with a train arriving at the platform. The train is positioned in the middle of the scene, and the train tracks are visible on the platform. 

There are several people waiting on the platform, with some standing closer to the train and others further away. In total, there are 11 people visible in the scene, with some of them carrying handbags and backpacks. The people are waiting for the train to come to a complete stop before boarding the train."
500878,COCO_val2014_000000500878.jpg,2,2,2,0,0,1,1,0,1,0,,,,,"The image features a delicious pizza with a variety of toppings, including broccoli, meat, and cheese. The pizza is cut into several pieces, making it easy to serve and enjoy. The broccoli pieces are scattered across the pizza, with some located near the center and others closer to the edges. The meat and cheese toppings are also distributed evenly, adding to the overall appeal of the dish. The pizza is placed on a dining table, ready to be shared and enjoyed by those who partake in it.","The image features a delicious pizza with a variety of toppings, including broccoli, cheese, and meat. The pizza is sliced into several pieces, making it easy to serve and enjoy. The pizza is placed on a dining table, ready to be enjoyed by those who will be sharing it. The pizza is topped with a generous amount of cheese and meat, making it a hearty and flavorful meal."
501062,COCO_val2014_000000501062.jpg,1,0,0,1,0,0,0,0,0,0,broccoli,,,,"The image features a large metal pan filled with a delicious and colorful dish. The dish consists of a mixture of rice, broccoli, and tomatoes, creating a visually appealing and appetizing meal. The pan is filled with numerous pieces of broccoli, some of which are placed closer to the center of the pan, while others are scattered around the edges. The tomatoes are also distributed throughout the pan, with some placed near the broccoli and others closer to the edges. The combination of rice, broccoli, and tomatoes creates a well-balanced and nutrit","The image features a large metal pan filled with a delicious and colorful dish. The dish consists of a mix of rice, rice pilaf, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice, rice pilaf with rice,"
502414,COCO_val2014_000000502414.jpg,2,2,2,0,0,0,0,0,0,0,,,,,"The image depicts a factory setting where a conveyor belt is used to make doughnuts. The conveyor belt is filled with doughnuts, and they are being prepared for packaging. There are several people working in the factory, with some standing near the conveyor belt and others scattered throughout the scene.

In total, there are 13 doughnuts visible on the conveyor belt, with some closer to the front and others further back. The workers are focused on their tasks, ensuring that the doughnuts are made and packaged efficiently.","The image depicts a bakery with a conveyor belt system in operation, producing donuts. The conveyor belt is filled with donuts, and the donuts are being made and prepared for sale. There are several donuts on the conveyor belt, with some closer to the conveyor belt and others further away.

There are three people in the bakery, working together to ensure the donuts are made correctly. One person is standing near the conveyor belt, while the other two people are positioned closer to the conveyor belt, likely monitoring the production process."
504902,COCO_val2014_000000504902.jpg,3,2,2,1,0,3,1,2,1,0,bicycle,,backpack; chair,,"The image features a truck parked in a grassy field, with a camper shell on the back. The camper shell has a dog house inside, and a group of dogs can be seen sitting and standing around it. There are at least five dogs in the scene, with some closer to the truck and others further away.

In addition to the truck and dogs, there are a few other objects in the field. A bicycle is located on the right side of the scene, and a backpack can be seen placed on the ground near the center. A chair is also present in the field,","The image features a truck parked in a grassy field, with a camper shell on the back. The truck is parked in a grassy field, and the camper shell is open, revealing a camper shell camper. The truck is parked in a grassy field, and the camper shell is open, revealing a camper shell camper.

There are several dogs in the scene, with some of them sitting or standing near the truck. A few dogs are sitting on the grass, while others are sitting or standing near the truck. Additionally, there are two"
506614,COCO_val2014_000000506614.jpg,3,2,2,1,0,2,0,2,0,0,couch,,dining table; laptop,,"The image features a large, luxurious bedroom with a king-sized bed as the main focus. The bed is adorned with a brown headboard and is situated next to a window, allowing natural light to illuminate the room. The bed is covered with a white comforter and has a brown blanket on top, adding a touch of warmth to the space.

In addition to the bed, the room contains a chair positioned near the left side of the bed, and a couch located on the right side. A desk can be seen in the room, with a laptop placed on","The image features a large, luxurious bedroom with a spacious bedroom suite. The bedroom features a large bed with a brown headboard, a brown bedspread, and a brown leather headboard. The bed is positioned in the center of the room, and the bedroom suite also includes a dresser and a chair.

The bedroom suite is well-decorated, featuring a brown and brown color scheme. The room features a large window, allowing natural light to fill the room. The room also features a chair and a chair placed near the bed, providing additional seating options."
509807,COCO_val2014_000000509807.jpg,4,4,4,0,0,2,1,2,0,1,,,clock; pizza,microwave,"The image features a kitchen with a white oven and a wooden countertop. On the countertop, there is a plate with a pizza on it, and a bowl is placed nearby. A bottle can be seen on the left side of the countertop, and a cup is located closer to the center. 

In addition to the main items, there are several other bottles scattered around the kitchen, with some placed on the countertop and others on the floor. A clock is also visible on the wall, providing a sense of time while cooking or enjoying a meal.","The image features a kitchen with a white oven and a microwave oven placed next to it. The oven is open, revealing a red dish placed inside. The microwave is positioned above the oven, and the oven is located below the microwave.

The kitchen countertop is cluttered with various items, including a bottle, a cup, and a bowl. There are also several cups and cups placed on the countertop, as well as a cup and a cup placed on the countertop. Additionally, there is a cup and a cup placed on"
509811,COCO_val2014_000000509811.jpg,5,4,4,1,0,1,0,1,0,0,chair,,tv,,"The image depicts a large room filled with tables and chairs, creating a spacious and organized workspace. There are numerous laptops placed on the tables, with some of them being used by people sitting in the chairs. The chairs are arranged in various positions around the tables, with some closer to the foreground and others further back in the room.

In addition to the laptops, there are several books scattered throughout the room, indicating that this space is likely used for studying or working on projects. A TV is mounted on the wall, providing a source of entertainment or information for those","The image depicts a large room filled with tables and desks, each equipped with a laptop computer. The room appears to be a library or a study area, with numerous tables and desks arranged throughout the space. There are several people in the room, with one person sitting at a desk and working on a laptop, while others are sitting at different tables, possibly studying or studying.

In addition to the laptops, there are numerous books scattered across the tables and desks, indicating that the room is primarily used for studying and studying. The room is well-lit, creating a comfortable and inviting"
51028,COCO_val2014_000000051028.jpg,5,4,4,1,0,1,1,0,1,0,chair,,,,"The image features a room with a computer desk and a large computer monitor on it. There are two chairs placed in front of the desk, one on the left side and the other on the right side. A keyboard and a mouse can be seen on the desk, indicating that the room is set up for computer use.

In addition to the computer setup, there is a large floor mat with letters and numbers on it, which appears to be a learning aid or a playful decoration. A TV is also present in the room, located on the left side of the desk.

There are several","The image features a room with a computer desk and a computer desk with a computer monitor, keyboard, and mouse. The room also features a computer desk with a computer monitor,"
510734,COCO_val2014_000000510734.jpg,2,2,2,0,0,1,0,1,0,0,,,chair,,"The image is a black and white photograph of a park scene with two people sitting on a bench. The bench is located near the center of the scene, and the two individuals are positioned close to each other. 

In the background, there is a large building, possibly a church, which adds to the park's atmosphere. Several other people can be seen scattered throughout the park, some standing and others sitting on benches. There are also a few chairs placed around the park, providing additional seating options for visitors.","The image is a black and white photograph of a park scene with two people sitting on a bench. The bench is located near a sidewalk, and the couple appears to be enjoying their time together. There are several other people in the park, some of them sitting on other benches, while others are walking around.

In total, there are six other people in the scene, with some of them sitting on benches and others walking. The park is surrounded by trees, providing a pleasant and relaxing atmosphere for the visitors."
510864,COCO_val2014_000000510864.jpg,2,2,2,0,0,0,0,0,0,0,,,,,"The image captures a man skillfully riding a wave on a surfboard in the ocean. He is wearing a wetsuit and appears to be enjoying the thrill of the ride. The surfer is positioned in the center of the scene, with the surfboard beneath him.

The wave is quite large, and the man is skillfully navigating it. The ocean water is visible in the background, and the scene is dynamic, showcasing the surfer's talent and the power of the wave.","The image captures a man skillfully riding a wave on a surfboard in the ocean. He is skillfully balancing on the surfboard, riding the wave with ease. The man is wearing a wetsuit, which is designed to keep him warm and comfortable in the water.

The surfboard is positioned in the middle of the image, with the surfer skillfully riding the wave towards the shore. The surfer's wetsuit and the surfboard are the main focus of the image, highlighting the surfer's skill and the excitement of the sur"
511159,COCO_val2014_000000511159.jpg,3,3,3,0,0,0,0,0,0,0,,,,,"The image features a man standing in a room filled with numerous books. He is wearing a maroon shirt and a brown tie, giving him a formal appearance. The man is smiling and appears to be enjoying his time in the room.

The room is filled with bookshelves, which are lined with various books of different sizes. The books are arranged in an organized manner, creating a cozy and intellectual atmosphere. The man seems to be the main focus of the scene, surrounded by the abundance of books in the room.","The image features a man standing in a room filled with books, likely a library or a bookstore. He is wearing a maroon shirt and a brown tie, which adds a touch of formality to his appearance. The man appears to be smiling, possibly posing for a picture or enjoying the atmosphere of the book-filled room.

The room is filled with numerous books, both on the shelves and scattered throughout the room. The books are arranged in various stacks and piles, creating a cozy and inviting atmosphere. The man appears to be the main focus of the image, surrounded"
51157,COCO_val2014_000000051157.jpg,2,2,2,0,0,0,0,0,0,0,,,,,"The image captures a man in a wetsuit walking into the ocean while carrying a surfboard. He is wearing a black wetsuit and appears to be enjoying his time in the water. The surfboard is positioned horizontally in front of him, and the man is walking towards the waves with determination.

In the background, there are a few other people present, likely enjoying the beach and the ocean as well. The scene is lively and full of energy, as everyone seems to be having a great time.","The image captures a man in a wetsuit walking into the ocean while carrying a surfboard. He is carrying the surfboard under his arm, and it appears to be a sunny day. The man is likely preparing to surf or has just finished a surfing session.

In the background, there are a few other people in the water, possibly enjoying the ocean or engaging in other water activities. The scene captures the essence of a lively beach atmosphere with people enjoying the ocean."
511844,COCO_val2014_000000511844.jpg,2,2,2,0,0,2,0,2,0,0,,,car; handbag,,"The image features a man riding a brown horse down a street, with a large American flag waving behind him. The man appears to be a cowboy, and he is holding a lasso while riding the horse. 

There are several people watching the man and his horse from the side of the street. Some of them are standing closer to the horse, while others are further away. A car can be seen parked on the right side of the street, and a handbag is placed on the ground near the middle of the scene.","The image features a man riding a brown horse down a street, with a large American flag flying behind him. The man is dressed in a cowboy outfit, and the horse is carrying a flag as well. The man appears to be a rodeo rider, and the horse is likely a part of a parade or parade-like event.

There are several people watching the event from the side of the street, with some standing closer to the man and others further away. The spectators are spread out along the street, with some standing closer to the horse and others further away. The scene captures the"
514254,COCO_val2014_000000514254.jpg,3,3,3,0,0,2,2,1,1,1,,,book,cell phone,"The image features a woman wearing a black dress and black stockings, lying on a bed. She is positioned on her stomach, with her legs spread apart. The bed is covered with a red sheet, and the woman appears to be relaxed and comfortable.

In the room, there is a TV mounted on the wall, and a remote control can be seen placed nearby. Additionally, there is a book on the bed, possibly for the woman to read while she relaxes.","The image features a woman wearing black stockings and high heels, lying on a bed in a hotel room. She is wearing a black dress and appears to be relaxing or resting on the bed. The bed is positioned against a wall, and the woman is lying on her stomach, with her legs spread out.

In the room, there is a TV on the left side of the bed, and a remote control is placed nearby. A remote control can also be seen on the bed, closer to the woman. Additionally, there is a cell phone on the bed, slightly to the left of"
516984,COCO_val2014_000000516984.jpg,2,2,2,0,0,1,1,0,1,0,,,,,"The image features a man sitting in a window seat of an airplane, looking out at the airport tarmac. He is wearing a baseball cap and appears to be enjoying the view of the airplanes outside. There are several airplanes visible in the scene, with one positioned to the left of the man, another in the middle, and a third one to the right.

In addition to the man, there are two other people in the scene, one standing near the left edge of the image and another person closer to the center. The airplane window is located in the lower-middle part","The image features a man sitting in a window seat of an airplane, looking out the window and observing the airplanes on the tarmac. There are several airplanes visible in the scene, with one airplane located in the foreground and two others in the background. The man appears to be enjoying the view of the airplanes and the airport activities."
518163,COCO_val2014_000000518163.jpg,4,4,4,0,0,0,0,0,0,0,,,,,"The image features a family of four standing outside a house, posing for a picture. The family consists of a man, a woman, and two children. They are all smiling and appear to be enjoying the moment.

There are several pieces of luggage and bags around them, including a backpack, a handbag, and a suitcase. The backpack is placed on the ground near the woman, while the handbag is located closer to the children. The suitcase is positioned further away from the family, closer to the edge of the scene.

In the background, there is a","The image features a family of four standing outside their home, posing for a picture. The family consists of a woman, a woman with blonde hair, a boy, and a boy with blonde hair. They are all standing together, with the woman and woman with blonde hair standing close to each other, and the boy and boy with blonde hair standing next to them.

There are several pieces of luggage in the scene, including a backpack, a suitcase, and a handbag. The backpack is placed on the ground, while the suitcase and handbag are placed on the ground near"
518836,COCO_val2014_000000518836.jpg,1,1,1,0,0,1,1,0,1,0,,,,,"The image features a brown horse standing in a grassy field, looking directly at the camera. The horse is positioned in the center of the scene, with its head prominently visible. Another horse can be seen in the background, grazing on the grass.

There are also two people in the scene, one standing near the left side of the image and the other closer to the right side. The people appear to be observing the horses or possibly taking care of them.","The image features a brown horse standing in a grassy field, looking directly at the camera. The horse is positioned in the center of the image, and its gaze is directed towards the viewer. The horse appears to be looking at the camera, possibly curious about the person taking the photo.

In the background, there are two other horses, one located on the left side of the image and the other on the right side. The horses are grazing in the field, enjoying the open space and the grassy field."
519055,COCO_val2014_000000519055.jpg,5,3,3,2,0,0,0,0,0,0,car; sports ball,,,,"The image captures a baseball game in progress, with a young man in a blue and white jersey standing on the field, preparing to throw a baseball. He is wearing a baseball glove and is in the process of pitching the ball. 

There are several other people in the scene, including teammates and opponents, some of whom are standing near the fence. A few chairs are scattered around the field, likely for spectators or players to rest during the game. 

In the background, there are two cars parked, one on the left side and the other on","The image captures a baseball game in progress, with a young man in a blue and blue jersey standing on the field, preparing to throw a baseball. He is in the process of winding up for a pitch, holding the baseball in his hand. 

There are several people in the scene, including teammates and opponents, as well as a few spectators. Some of the people are standing near the field, while others are seated on chairs or chairs placed around the field. A baseball glove can be seen on the field, likely belonging to one of the players."
519815,COCO_val2014_000000519815.jpg,2,2,1,1,1,0,1,0,0,1,bottle,chair,,tv,"The image features a large, clean bathroom with a white bathtub and a sink. The bathtub is situated in the middle of the room, and the sink is located on the right side of the room. The bathroom has a window above the bathtub, allowing natural light to enter the space.

There are several towels placed around the room, with one on the left side of the bathtub, another on the right side, and a third one near the sink. Additionally, there are two bottles in the bathroom, one near the sink and the other closer to the batht","The image features a clean and well-organized bathroom with a white bathtub and a white bathtub/shower combination. The bathroom features a large window, which allows natural light to fill the space. The bathroom is equipped with a sink, a sink vanity, and a towel rack.

In addition to the main bathroom fixtures, the bathroom also features a television mounted on the wall, providing entertainment while enjoying a relaxing bath. The bathroom is decorated with a few pictures on the wall, adding a personal touch to the space. A chair"
520301,COCO_val2014_000000520301.jpg,2,2,2,0,0,1,1,0,1,0,,,,,"The image features a brown dog with a purple collar, sitting in the back seat of a car. The dog appears to be enjoying the ride, possibly looking out the window. The car is parked on the side of the road, and the dog is comfortably positioned in the back seat.","The image features a brown dog with a red collar, sitting in the back seat of a car. The dog is looking out the window, enjoying the view and the breeze. The dog appears to be a large dog, possibly a German Shepherd, and is wearing a red collar.

The car is parked, and the dog is comfortably sitting in the back seat, enjoying the view outside. The dog's position in the car suggests that it is a family pet, and the dog is enjoying the ride."
521197,COCO_val2014_000000521197.jpg,2,2,2,0,0,1,1,1,0,1,,,clock,couch,"The image features a man posing with a yellow bicycle in a room. He is standing next to the bicycle, which is positioned in the center of the room. The man appears to be proudly displaying his bicycle, possibly showcasing its unique features or design.

The room has a doorway visible in the background, and a clock can be seen hanging on the wall. The man is wearing sunglasses, adding a stylish touch to the scene.","The image features a man posing with a yellow bicycle in a room. He is kneeling down next to the bicycle, which is prominently displayed in the room. The man appears to be proud of his bicycle, as he is posing with it in a playful manner.

The room appears to be a living space, as there is a couch in the background and a couch in the background. The man is wearing sunglasses, adding to the casual and relaxed atmosphere of the scene."
52386,COCO_val2014_000000052386.jpg,1,1,1,0,0,0,0,0,0,0,,,,,"The image features a giraffe standing in a grassy area, eating grass from a wooden feeding platform. The giraffe is positioned near the center of the scene, with its head down as it grazes. The feeding platform is located towards the right side of the image, providing the giraffe with a convenient place to eat.

In the background, there is a building visible, possibly a part of the zoo or wildlife park where the giraffe is housed. The scene captures a peaceful moment of the giraffe enjoying its meal in a natural environment.","The image features a giraffe standing in a grassy area, eating grass from a wooden feeder. The giraffe is positioned near a wooden pole, which has a wooden feeder attached to it. The giraffe is reaching up to eat the grass from the feeder, displaying its long neck and neck length.

The scene takes place in a fenced-in area, likely a zoo or a wildlife reserve, providing a safe environment for the giraffe. The fence is visible in the background, providing a boundary for the giraffe's enclosure."
525211,COCO_val2014_000000525211.jpg,2,2,2,0,0,2,1,2,0,1,,,bowl; spoon,dining table,"The image features a person preparing a batch of doughnuts by frosting them with a white substance, likely frosting or icing. There are three doughnuts in the scene, with one doughnut being frosted in the center, another doughnut on the left side, and the third doughnut on the right side.

The person is using a spoon to apply the frosting to the doughnuts, and there is a bowl placed nearby, possibly containing the frosting or icing. The scene captures the process of making delicious tre","The image features a person preparing doughnuts by dipping them in a chocolate glaze. The person is using a piping bag to apply the glaze to the doughnuts, which are placed on a table. There are several doughnuts in the scene, with some doughnuts being dipped in the glaze and others already dipped.

The person is using a piping bag to apply the glaze to the doughnuts, and the piping bag is visible in the scene. The doughnuts are arranged on the table, with some dough"
52596,COCO_val2014_000000052596.jpg,2,2,2,0,0,2,1,1,1,0,,,bottle,,"The image features a young girl wearing a purple shirt, standing in a grassy field and holding a slice of pizza in her hand. She appears to be enjoying her meal outdoors. 

There are several other people in the background, some of them sitting on chairs and others standing. A few bottles can be seen scattered around the area, possibly belonging to the people in the scene. The overall atmosphere seems to be a casual gathering or picnic where people are enjoying their time together.","The image features a young girl holding a slice of pizza in her hands, likely enjoying a slice of pizza at an outdoor event. She is surrounded by a crowd of people, with some sitting on chairs and others standing around her. The girl is the main focus of the image, as she proudly holds up her slice of pizza.

The scene appears to be a lively outdoor event, with people gathered around the girl and enjoying the outdoor atmosphere. The girl's pizza slice is the center of attention, and it seems like a fun and enjoyable moment for everyone involved."
526342,COCO_val2014_000000526342.jpg,4,2,2,2,0,0,0,0,0,0,bottle; refrigerator,,,,"The image features a small market with a variety of items on display. There is a mini market stand with a refrigerator and a soda machine, which is stocked with several bottles of soda. A chair is placed in front of the refrigerator, likely for customers to sit and enjoy their drinks.

In addition to the soda machine, there are multiple potted plants scattered throughout the scene, adding a touch of greenery to the market. Some of the plants are placed near the refrigerator, while others are located closer to the soda machine. The market appears to be","The image features a small market with a mini market stand and a soda machine. The market stand is located next to a soda machine, which is a vending machine that sells soda. The market stand is a small store with a mini market stand, and the soda machine is a vending machine that sells soda.

There are two potted plants in the scene, one located near the soda machine and the other near the mini market stand. Additionally, there are two chairs placed near the mini market stand, possibly for customers to sit and enjoy their purchases."
527375,COCO_val2014_000000527375.jpg,5,5,5,0,0,1,1,0,1,0,,,,,"The image features a wooden desk with a laptop and a desktop computer sitting on it. The laptop is positioned on the left side of the desk, while the desktop computer is on the right side. Both computers have keyboards in front of them, with the laptop's keyboard slightly closer to the left side of the desk.

There are two mice on the desk, one near the center and the other closer to the right side. A cell phone can be seen on the desk, placed near the center. Additionally, there are several books scattered around the desk, with some on the right side","The image features a wooden desk with a wooden desk top, featuring a laptop and a desktop computer. The laptop is placed on the desk, while the desktop computer is positioned on the desk top. The desk is also equipped with a keyboard and a mouse, which are placed near the laptop.

In addition to the computer setup, there are several books scattered around the desk, indicating a workspace for studying or studying. A cell phone is also present on the desk, adding to the workspace's functionality. The desk is situated in a room with a window, providing natural light"
527447,COCO_val2014_000000527447.jpg,2,2,2,0,0,0,0,0,0,0,,,,,"The image captures a group of people skiing up a snowy mountain. There are at least nine people in the scene, some of them closer to the top of the mountain, while others are further down the slope. They are all wearing skis, which can be seen clearly on the snow.

The skiers are spread out across the mountain, with some closer to the left side, others in the middle, and a few more on the right side. The group appears to be enjoying their time on the mountain, possibly preparing to ski down the slope once they reach the top.","The image captures a group of people skiing up a snowy mountain, likely on a ski slope. There are several people in the image, with some of them skiing in pairs or small groups. They are all wearing skis and are making their way up the mountain, likely preparing for a skiing adventure or a skiing competition.

The skiers are scattered across the slope, with some skiers closer to the top of the slope and others further down the slope. The skiers are all focused on their journey, showcasing their determination and enthusiasm for the sport."
527578,COCO_val2014_000000527578.jpg,6,5,5,1,0,1,1,1,0,1,potted plant,,oven,microwave,"The image depicts a small, clean, and well-organized kitchen with a dining table and chairs. The dining table is positioned in the center of the room, surrounded by four chairs. The chairs are arranged in a semi-circle around the table, creating a cozy and inviting atmosphere.

In addition to the dining area, the kitchen features a sink, an oven, and a refrigerator. There is also a TV mounted on the wall, providing entertainment for those in the kitchen or dining area. A potted plant is placed near the dining","The image depicts a small, clean, and well-organized kitchen with a dining table and a television. The dining table is surrounded by four chairs, with two chairs on each side of the table. The table is positioned in the center of the room, and the chairs are arranged around it.

The kitchen is equipped with a kitchenette, featuring a sink, a refrigerator, and a microwave. The kitchenette is situated near the dining table, creating a cozy and functional space. The television is mounted on the wall above the table, providing entertain"
528011,COCO_val2014_000000528011.jpg,1,1,1,0,0,2,0,2,0,0,,,bird; horse,,"The image features a zebra running across a dry grass field. The zebra is the main focus of the scene, with its distinctive black and white stripes visible as it moves. The zebra appears to be running towards the camera, capturing the viewer's attention.

In the background, there are a few other animals, including a bird and a horse, adding to the diversity of the scene. The bird is located on the left side of the image, while the horse is positioned further back on the right side. The presence of these animals creates a sense of a wild, natural","The image features a zebra running across a dirt field in a grassy area. The zebra is the main focus of the image, and it appears to be running with great speed. The zebra's distinctive black and white stripes are visible as it moves through the field.

In the background, there is a zebra standing still, possibly observing the zebra running or simply resting. The zebra's presence in the field adds a sense of movement and liveliness to the scene."
532503,COCO_val2014_000000532503.jpg,3,1,1,2,0,0,1,0,0,1,cell phone; handbag,,,backpack,"The image features two people standing on a snowy hill, with one person on the left and the other on the right. They are both wearing black jackets and appear to be enjoying their time together in the snow. The person on the left is holding a handbag, while the person on the right is holding a cell phone.

The snowy hill is surrounded by a beautiful landscape, with a large body of ice and snow visible in the background. The two individuals seem to be posing for a picture, capturing the moment as they stand together in the snowy environment.","The image features two people standing on a snowy hill, enjoying the winter scenery. One person is on the left side of the image, while the other person is on the right side. Both individuals are wearing backpacks, with one backpack being larger and more prominent, while the other is smaller and less noticeable.

The snowy hill they are standing on is covered in snow, creating a picturesque winter scene. The two people appear to be enjoying their time together, taking in the beauty of the snowy landscape."
532963,COCO_val2014_000000532963.jpg,5,6,5,0,1,1,0,1,0,0,,cup,bottle,,"The image features a dining table set up outdoors, with a variety of food and drinks arranged on it. There are several plates of food, including sandwiches, fries, and a bowl of salad. A wine glass is placed on the table, along with a bottle, suggesting that the meal is accompanied by wine. 

In addition to the food and drinks, there are multiple chairs surrounding the table, inviting guests to sit and enjoy the meal. The outdoor setting and the presence of a lake in the background create a pleasant atmosphere for a gathering or","The image features a dining table set up outdoors, with a beautiful view of a lake in the background. The table is filled with a variety of food and drinks, creating a delightful outdoor dining experience. 

On the table, there are multiple plates of food, including sandwiches, fries, and a variety of other dishes. There are also several bowls containing different dishes, and a variety of cups and wine glasses placed around the table. 

The table is set with multiple chairs, inviting guests to enjoy the meal and the beautiful view"
533378,COCO_val2014_000000533378.jpg,3,2,2,1,0,0,0,0,0,0,person,,,,"The image depicts a busy city street filled with traffic, including several buses and cars. There are at least five buses visible in the scene, with some of them driving down the street and others parked or waiting at a bus stop. The buses are of various sizes and are positioned at different locations along the street.

In addition to the buses, there are numerous cars on the street, with some driving and others parked. A few people can be seen walking along the sidewalk, likely waiting for public transportation or going about their daily activities.

The street is bustling with","The image depicts a busy city street filled with traffic, including several buses and cars. There are two buses in the scene, one on the left side of the street and another on the right side. The buses are driving down the street, with one bus driving down the street and the other bus driving down the street.

In addition to the buses, there are several cars on the street, including a car on the left side of the street and another car on the right side. The cars are driving in various directions, contributing to the busy atmosphere of the street.

There are also several"
534121,COCO_val2014_000000534121.jpg,5,4,4,1,0,1,0,1,0,0,book,,remote,,"The image features a cozy living room with a large brick fireplace as the focal point. The fireplace is adorned with a model sailboat, adding a unique touch to the room's decor. The room is furnished with two couches, one on the left side and another on the right side, providing ample seating for guests.

In addition to the couches, there is a chair located near the left side of the room. A television is mounted on the wall, and a remote control can be seen placed on the couch. A book is also present in the room","The image features a cozy living room with a brick fireplace as the focal point. The fireplace is adorned with a model sailboat, adding a unique touch to the room's decor. The room features a comfortable couch situated near the fireplace, and a chair is placed nearby. 

In the living room, there is a television situated on the left side of the room, and a chair is positioned nearby. A chair is also placed near the couch, providing additional seating options. A chair is located near the couch, and another chair is placed near the chair. A"
534194,COCO_val2014_000000534194.jpg,3,3,3,0,0,0,0,0,0,0,,,,,"The image depicts a man sitting on a bench in a flooded area, surrounded by water. The bench is located near a tree, and the man appears to be enjoying the view of the water. There are several boats of various sizes scattered throughout the scene, some of which are floating in the water near the bench.

In addition to the man on the bench, there are a few other people in the scene, possibly observing the flooded area or going about their daily activities. The overall atmosphere of the image is one of tranquility and contemplation, as the man sits","The image depicts a man sitting on a bench in a flooded area, surrounded by water. The bench is located near a tree, and the man appears to be enjoying the view of the flooded area. The scene also features a boat in the water, possibly a boat docked in the flooded area.

There are several boats visible in the image, with some boats located near the man on the bench and others scattered throughout the flooded area. The presence of multiple boats suggests that the flooding might be a result of heavy rainfall or a nearby water source."
534801,COCO_val2014_000000534801.jpg,4,4,4,0,0,1,1,0,1,0,,,,,"The image features a vibrant fruit and vegetable market with a variety of fresh produce on display. There are several tables filled with an assortment of fruits and vegetables, including bananas, apples, oranges, and tomatoes. The bananas are spread across multiple tables, with some placed closer to the front and others further back.

There are two men in the scene, one standing near the left side of the image and the other on the right side. They appear to be browsing the market, possibly considering which fruits and vegetables to purchase. The market is well-stocked,","The image features a vibrant fruit and vegetable market with a variety of fruits and vegetables on display. There are several tables filled with an assortment of fruits and vegetables, including bananas, apples, oranges, and tomatoes. The fruits and vegetables are arranged in an appealing manner, making the market look fresh and inviting.

There are several people in the market, with one man standing near the fruit and vegetable display, possibly browsing or selling the produce. Another man is standing near the fruit and vegetable display, possibly selling or selling the"
535313,COCO_val2014_000000535313.jpg,4,4,4,0,0,2,0,2,0,0,,,bottle; sandwich,,"The image features a dining table with a variety of food items and utensils. There are two plates of food, one containing a sandwich and the other with a bowl of fruit. The sandwich is placed on a plate near the center of the table, while the bowl of fruit is positioned towards the left side. 

In addition to the plates, there are two cups on the table, one near the top right corner and the other at the bottom right corner. A spoon is also visible on the table, located near the left side. A bottle can be seen on the","The image features a dining table with a variety of food and drinks arranged on it. There are two plates of food, one containing toast and the other containing toast and jam. A bowl of granola is also present on the table, along with a bowl of yogurt. 

In addition to the food, there are two cups of coffee on the table, one near the top right corner and the other near the top left corner. A cup of coffee can also be seen on the table's left side. A spoon is placed on the table, likely for enjoying the"
